15 0.428750 6090.000000 0.796250 2100.000000
16 0.483398 993.164062 0.922852 1406.250000
15 0.253750 -621.250000 0.796250 2100.000000
10 0.033750 -8640.000000 0.472500 9517.500000
9 0.203704 3.703704 0.129630 333.333333
8 0.000000 -44193.608793 0.307755 47004.437207
8 0.861328 -9400.781250 0.123047 9720.703125
7 0.528061 -97.576531 0.114796 321.428571
15 0.549830 -195594.206304 0.824746 197985.968917
14 0.761163 -768.252081 0.537291 2326.397146
13 0.380430 1569.272977 0.261545 2353.909465
14 0.967034 2967.144547 1.273655 896.275777
13 0.565836 2165.580983 0.933630 666.429334
12 0.464640 -3826.944000 1.013760 6800.640000
3 0.229333 -2528.000000 0.064000 3040.000000
2 0.060000 420.000000 0.180000 156.000000
13 0.495074 -884.945455 0.123769 1206.743802
14 0.070759 160.386192 0.377379 2330.317021
13 0.641975 -2503.703704 0.320988 6355.555556
15 1.458333 619.500000 2.275000 9800.000000
11 0.181818 5184.090909 1.818182 2475.000000
7 0.253768 -4863.750797 0.126884 5413.581283
6 0.024387 -814746.430930 0.048773 815234.161459
5 0.146655 -7657.226782 0.030875 7965.973535
17 0.341950 -1325406.065540 1.025850 1328073.274985
11 0.570370 619.259259 1.140741 1857.777778
13 0.053254 6269.822485 1.562130 1384.615385
12 0.126720 5356.032000 1.351680 1267.200000
14 0.596939 -188623.469388 1.193878 201696.428571
14 0.778345 -7705.613063 0.566069 12234.164358
16 0.565990 -2428.249437 0.315552 3438.016529
9 0.074792 1244.044321 0.398892 710.526316
9 0.946676 -3155.588020 0.525931 4207.450694
3 0.555556 455.555556 0.444444 3016.666667
16 1.054688 3410.156250 0.820312 937.500000
11 0.057053 -1293.200601 0.152141 1561.983471
4 0.030762 -403687.109375 0.013184 403792.578125
12 0.046886 -3653.717760 0.079834 4181.760000
8 0.360490 -2131.591837 0.188082 4388.571429
5 0.032876 3050.875318 0.118353 1209.829868
9 0.256392 2185.244704 0.473338 1459.459459
13 0.247537 -191.841322 0.371306 1918.413223
4 0.162430 -31643.283891 0.026519 32067.590028
4 0.010517 -523923.182442 0.037037 524466.392318
16 0.884406 2753.893491 1.615002 681.656805
15 0.211473 888.187708 1.099661 1311.134235
12 0.767435 408.401261 1.211740 6377.342774
11 0.456296 1733.925926 0.684444 1629.629630
10 0.280730 -172.060322 0.108670 389.399676
6 0.078125 -492304.687500 0.078125 492421.875000
16 0.320435 -21420883.178711 0.346069 21429188.842773
12 0.052800 -37128.960000 0.285120 40550.400000
10 0.106313 -43890.731250 0.106313 44121.075000
9 0.196158 -99.784810 0.119401 410.226443
8 0.389648 -15454.687500 0.041016 15561.328125
5 0.243000 -33021.000000 0.027000 33345.000000
4 0.021973 -2035.546875 0.013184 2193.750000
14 0.241241 -5306250.977476 0.302226 5308668.788784
10 0.828000 -45414.800000 0.252000 46070.000000
5 0.330418 91.350826 0.077745 530.612245
3 0.202094 -551.661356 0.010924 639.053254
7 0.024599 -2281.568878 0.061498 2755.102041
3 0.540737 -43.695949 0.098316 1420.118343
13 0.219408 -27193.085500 0.151898 28813.328926
13 0.232918 -18761.065238 0.078292 19543.983288
9 0.149294 -413.654984 0.229404 1514.792899
16 0.058436 -11331.830704 0.315552 12341.597796
15 0.295624 1048.122953 1.397497 4402.116402
16 0.126079 2602.022190 0.301633 2224.103364
14 0.321747 449.640908 0.627406 2467.796610
10 0.243750 -183.750000 0.506250 1500.000000
4 0.115469 -34749.788599 0.094474 35203.265782
16 0.410156 -136684.570312 1.230469 143206.054688
14 0.328345 259.690844 0.537291 1298.454221
13 0.249657 174.759945 0.392318 962.962963
11 0.087810 -41.322314 0.139463 227.272727
8 0.098597 -1250.855664 0.237992 3083.395943
6 0.425347 -60907.118056 0.060764 61375.000000
14 0.553508 3344.768133 1.136147 1086.206897
12 0.250651 -43083.333333 0.322266 45661.458333
14 1.193878 -3707.653061 0.895408 6035.714286
11 0.104572 640.878225 0.597555 912.765957
14 0.119172 -39247.941110 0.163862 40558.837537
7 0.200893 -15945.153061 0.258291 20594.387755
